itemID,itemType,itemMarketName,medianPrice
176096606,Graffiti,Sealed Graffiti | Dizzy (Tracer Yellow),0.24
171085382,Graffiti,Sealed Graffiti | Rage Mode (Wire Blue),0.03
171085384,Graffiti,Sealed Graffiti | Loser (Shark White),0.03
171085378,Graffiti,Sealed Graffiti | King Me (Shark White),0.03
171085372,Graffiti,Sealed Graffiti | Double (Violent Violet),0.03
171085373,Graffiti,Sealed Graffiti | Heart (Blood Red),0.37
171085375,Graffiti,Sealed Graffiti | Piggles (Brick Red),0.03
171085347,Graffiti,Sealed Graffiti | Double (Tracer Yellow),0.03
171085348,Graffiti,Sealed Graffiti | Sheriff (Desert Amber),0.03
171085352,Graffiti,Sealed Graffiti | Karambit (War Pig Pink),0.03
171085333,Graffiti,Sealed Graffiti | Worry (Violent Violet),0.03
171085343,Graffiti,Sealed Graffiti | Quickdraw (Jungle Green),0.03
171085314,Graffiti,Sealed Graffiti | Jump Shot (Desert Amber),0.03
171085315,Graffiti,Sealed Graffiti | Sorry (Bazooka Pink),0.03
171085317,Graffiti,Sealed Graffiti | GTG (Bazooka Pink),0.03
171085297,Graffiti,Sealed Graffiti | Double (Princess Pink),0.03
171085301,Graffiti,Sealed Graffiti | Take Flight (Shark White),0.03
171085294,Graffiti,Sealed Graffiti | Sheriff (Dust Brown),0.03
171085506,Graffiti,Sealed Graffiti | Chess King (War Pig Pink),0.03
171085693,Graffiti,Sealed Graffiti | Speechless (Princess Pink),0.03
171085698,Graffiti,Sealed Graffiti | Speechless (Monster Purple),0.03
171085386,Graffiti,Sealed Graffiti | Tilt (War Pig Pink),0.03
171085611,Graffiti,Sealed Graffiti | Death Sentence (Violent Violet),0.03
171085303,Graffiti,Sealed Graffiti | Speechless (War Pig Pink),0.03
171089020,Graffiti,Sealed Graffiti | Worry (Monarch Blue),0.03
171089008,Graffiti,Sealed Graffiti | 8-Ball (Desert Amber),0.03
171085670,Graffiti,Sealed Graffiti | Eye Spy (Tracer Yellow),0.03
171085527,Graffiti,Sealed Graffiti | Eye Spy (Desert Amber),0.03
171089044,Graffiti,Sealed Graffiti | Rage Mode (War Pig Pink),0.03
171085515,Graffiti,Sealed Graffiti | Death Sentence (Jungle Green),0.03
171092439,Graffiti,Sealed Graffiti | X-Axes (Wire Blue),0.03
171088948,Graffiti,Sealed Graffiti | Chess King (Battle Green),0.03
171089025,Graffiti,Sealed Graffiti | GTG (Tiger Orange),0.03
171085596,Graffiti,Sealed Graffiti | X-Axes (Shark White),0.03
171088826,Graffiti,Sealed Graffiti | GTG (Monarch Blue),0.03
171085645,Graffiti,Sealed Graffiti | Speechless (Cash Green),0.03
171085349,Graffiti,Sealed Graffiti | Still Happy (Tiger Orange),0.03
171085408,Graffiti,Sealed Graffiti | X-Axes (Brick Red),0.03
171085302,Graffiti,Sealed Graffiti | GGWP (Cash Green),0.03
171088805,Graffiti,Sealed Graffiti | Eye Spy (Violent Violet),0.03
171085455,Graffiti,Sealed Graffiti | Lambda (Dust Brown),0.03
171085311,Graffiti,Sealed Graffiti | Eye Spy (Shark White),0.03
171089022,Graffiti,Sealed Graffiti | GLHF (Tracer Yellow),0.03
171089090,Graffiti,Sealed Graffiti | GTG (Monster Purple),0.03
171088980,Graffiti,Sealed Graffiti | Ninja (Dust Brown),0.03
171085568,Graffiti,Sealed Graffiti | Eco (Monarch Blue),0.03
171088935,Graffiti,Sealed Graffiti | Jump Shot (Brick Red),0.03
171085492,Graffiti,Sealed Graffiti | Ninja (Shark White),0.03
171085326,Graffiti,Sealed Graffiti | Sorry (Wire Blue),0.03
171085513,Graffiti,Sealed Graffiti | Real MVP,0.7
171085376,Graffiti,Sealed Graffiti | Hamster Hawk,1.12
171085543,Graffiti,Sealed Graffiti | Kawaii Killer Terrorist,2.23
171085565,Graffiti,Sealed Graffiti | Still Happy (War Pig Pink),0.03
171088867,Graffiti,Sealed Graffiti | Death Sentence (Brick Red),0.03
171085511,Graffiti,Sealed Graffiti | Backstab (Jungle Green),0.03
171088927,Graffiti,Sealed Graffiti | Take Flight (Wire Blue),0.03
171085640,Graffiti,Sealed Graffiti | Speechless (Jungle Green),0.03
171085478,Graffiti,Sealed Graffiti | Speechless (Battle Green),0.03
175865693,Graffiti,Sealed Graffiti | ELEAGUE | Atlanta 2017,0.76
175865719,Graffiti,Sealed Graffiti | Team Liquid | Atlanta 2017,3.02
175865552,Graffiti,Sealed Graffiti | North | Atlanta 2017,0.73
175865751,Graffiti,Sealed Graffiti | G2 Esports | Atlanta 2017,3.0
175865738,Graffiti,Sealed Graffiti | SK Gaming | Atlanta 2017,1.1
175865704,Graffiti,Sealed Graffiti | Gambit Gaming | Atlanta 2017,1.01
175865703,Graffiti,Sealed Graffiti | GODSENT | Atlanta 2017,1.11
175865649,Graffiti,Sealed Graffiti | FaZe Clan | Atlanta 2017,3.05
175865689,Graffiti,Sealed Graffiti | Natus Vincere | Atlanta 2017,4.25
175865566,Graffiti,Sealed Graffiti | Virtus.Pro | Atlanta 2017,1.38
175865684,Graffiti,Sealed Graffiti | OpTic Gaming | Atlanta 2017,1.66
175865725,Graffiti,Sealed Graffiti | mousesports | Atlanta 2017,2.01
175865708,Graffiti,Sealed Graffiti | Fnatic | Atlanta 2017,1.37
175865752,Graffiti,Sealed Graffiti | HellRaisers | Atlanta 2017,1.24
175865718,Graffiti,Sealed Graffiti | Team EnVyUs | Atlanta 2017,2.06
175865757,Graffiti,Sealed Graffiti | Astralis | Atlanta 2017,1.61
175865759,Graffiti,Sealed Graffiti | Flipsid3 Tactics | Atlanta 2017,2.06
175906009,Graffiti,Sealed Graffiti | Flipsid3 Tactics | Krakow 2017,0.97
175906036,Graffiti,Sealed Graffiti | Natus Vincere | Krakow 2017,2.72
175906039,Graffiti,Sealed Graffiti | Astralis | Krakow 2017,1.06
175906013,Graffiti,Sealed Graffiti | Vega Squadron | Krakow 2017,0.76
175906019,Graffiti,Sealed Graffiti | SK Gaming | Krakow 2017,0.86
175905993,Graffiti,Sealed Graffiti | G2 Esports | Krakow 2017,2.32
175906037,Graffiti,Sealed Graffiti | Fnatic | Krakow 2017,1.05
175905933,Graffiti,Sealed Graffiti | North | Krakow 2017,0.69
175906021,Graffiti,Sealed Graffiti | Cloud9 | Krakow 2017,1.7
175905860,Graffiti,Sealed Graffiti | BIG | Krakow 2017,0.78
175906017,Graffiti,Sealed Graffiti | Immortals | Krakow 2017,0.82
175905830,Graffiti,Sealed Graffiti | FaZe Clan | Krakow 2017,1.91
175905950,Graffiti,Sealed Graffiti | Virtus.Pro | Krakow 2017,1.4
175906035,Graffiti,Sealed Graffiti | Gambit | Krakow 2017,0.84
175906032,Graffiti,Sealed Graffiti | mousesports | Krakow 2017,0.96
175905955,Graffiti,Sealed Graffiti | PGL | Krakow 2017,0.85
175906015,Graffiti,Sealed Graffiti | PENTA Sports | Krakow 2017,0.7
175922241,Graffiti,Sealed Graffiti | God of Fortune,0.55
175922227,Graffiti,Perfect World Graffiti Box,1.09
175922250,Graffiti,Sealed Graffiti | Noodles,0.42
175922262,Graffiti,Sealed Graffiti | Nezha,1.06
175922263,Graffiti,Sealed Graffiti | Hotpot,0.34
175922265,Graffiti,Sealed Graffiti | Toy Tiger,0.5
175922266,Graffiti,Sealed Graffiti | Zombie Hop,1.42
175922238,Graffiti,Sealed Graffiti | Terror Rice,0.66
175922244,Graffiti,Sealed Graffiti | Shaolin,0.47
175922231,Graffiti,Sealed Graffiti | Rage,1.43
175922232,Graffiti,Sealed Graffiti | Cheongsam,3.6
175922286,Graffiti,Sealed Graffiti | Pixiu,1.02
175922270,Graffiti,Sealed Graffiti | Rice Bomb,0.32
175922283,Graffiti,Sealed Graffiti | Non-Veg,0.43
175922273,Graffiti,Sealed Graffiti | Guardian Dragon,4.98
175922275,Graffiti,Sealed Graffiti | Twin Koi,0.78
175922271,Graffiti,Sealed Graffiti | Water Gun,2.29
175922272,Graffiti,Sealed Graffiti | Longevity,2.16
175922274,Graffiti,Sealed Graffiti | Fancy Koi,1.84
175945234,Graffiti,Sealed Graffiti | ELEAGUE | Boston 2018,0.85
175945352,Graffiti,Sealed Graffiti | mousesports | Boston 2018,1.51
175945311,Graffiti,Sealed Graffiti | Flipsid3 Tactics | Boston 2018,1.51
175945319,Graffiti,Sealed Graffiti | Sprout Esports | Boston 2018,1.83
175945327,Graffiti,Sealed Graffiti | Vega Squadron | Boston 2018,0.81
175945332,Graffiti,Sealed Graffiti | Space Soldiers | Boston 2018,1.1
175945236,Graffiti,Sealed Graffiti | FaZe Clan | Boston 2018,2.64
175945363,Graffiti,Sealed Graffiti | Team Liquid | Boston 2018,2.29
175945356,Graffiti,Sealed Graffiti | Quantum Bellator Fire | Boston 2018,0.81
175945217,Graffiti,Sealed Graffiti | Tyloo | Boston 2018,10.45
175945392,Graffiti,Sealed Graffiti | Astralis | Boston 2018,1.9
175945298,Graffiti,Sealed Graffiti | BIG | Boston 2018,0.94
175945135,Graffiti,Sealed Graffiti | 100 Thieves | Boston 2018,6.83
175945315,Graffiti,Sealed Graffiti | Natus Vincere | Boston 2018,3.05
175945350,Graffiti,Sealed Graffiti | Team EnVyUs | Boston 2018,1.96
175945345,Graffiti,Sealed Graffiti | Renegades | Boston 2018,0.83
175945406,Graffiti,Sealed Graffiti | Cloud9 | Boston 2018,2.01
175945388,Graffiti,Sealed Graffiti | SK Gaming | Boston 2018,1.01
175945303,Graffiti,Sealed Graffiti | G2 Esports | Boston 2018,3.29
175945270,Graffiti,Sealed Graffiti | Gambit Esports | Boston 2018,0.93
175945288,Graffiti,Sealed Graffiti | Virtus.Pro | Boston 2018,1.67
175945299,Graffiti,Sealed Graffiti | North | Boston 2018,0.77
175945230,Graffiti,Sealed Graffiti | Avangar | Boston 2018,0.99
175945293,Graffiti,Sealed Graffiti | Fnatic | Boston 2018,1.3
175945237,Graffiti,Sealed Graffiti | Misfits Gaming | Boston 2018,2.36
175951512,Graffiti,Sealed Graffiti | Flash Gaming | Boston 2018,1.84
176004561,Graffiti,Sealed Graffiti | BIG | London 2018,0.82
176004555,Graffiti,Sealed Graffiti | Astralis | London 2018,1.15
176004568,Graffiti,Sealed Graffiti | Fnatic | London 2018,1.31
176004478,Graffiti,Sealed Graffiti | Natus Vincere | London 2018,2.52
176004500,Graffiti,Sealed Graffiti | Team Spirit | London 2018,1.29
176004504,Graffiti,Sealed Graffiti | Rogue | London 2018,1.77
176004516,Graffiti,Sealed Graffiti | Renegades | London 2018,0.75
176004493,Graffiti,Sealed Graffiti | Tyloo | London 2018,2.95
176004553,Graffiti,Sealed Graffiti | Team Liquid | London 2018,1.5
176004576,Graffiti,Sealed Graffiti | Winstrike Team | London 2018,0.98
176004579,Graffiti,Sealed Graffiti | FaZe Clan | London 2018,1.91
176004521,Graffiti,Sealed Graffiti | Ninjas in Pyjamas | London 2018,1.38
176004452,Graffiti,Sealed Graffiti | mousesports | London 2018,1.05
176004330,Graffiti,Sealed Graffiti | MIBR | London 2018,0.82
176004569,Graffiti,Sealed Graffiti | Gambit Esports | London 2018,0.89
176004564,Graffiti,Sealed Graffiti | North | London 2018,0.74
176004547,Graffiti,Sealed Graffiti | Vega Squadron | London 2018,0.9
176004458,Graffiti,Sealed Graffiti | Space Soldiers | London 2018,1.06
176004407,Graffiti,Sealed Graffiti | Cloud9 | London 2018,2.12
176004511,Graffiti,Sealed Graffiti | OpTic Gaming | London 2018,1.0
176004566,Graffiti,Sealed Graffiti | HellRaisers | London 2018,0.97
176004527,Graffiti,Sealed Graffiti | Virtus.Pro | London 2018,1.41
176004469,Graffiti,Sealed Graffiti | FACEIT | London 2018,1.26
176004530,Graffiti,Sealed Graffiti | compLexity Gaming | London 2018,0.89
176004693,Graffiti,Sealed Graffiti | G2 Esports | London 2018,2.89
176097197,Graffiti,Sealed Graffiti | 200 IQ (War Pig Pink),0.1
176096986,Graffiti,Sealed Graffiti | 200 IQ (Dust Brown),0.07
176096523,Graffiti,Sealed Graffiti | Lightbulb (Tracer Yellow),0.09
176097364,Graffiti,Sealed Graffiti | 1G (Bazooka Pink),0.07
176097365,Graffiti,Sealed Graffiti | Puke (Battle Green),0.21
176097358,Graffiti,Sealed Graffiti | Question Mark (Violent Violet),0.17
176097361,Graffiti,Sealed Graffiti | Question Mark (Frog Green),0.15
176097375,Graffiti,Sealed Graffiti | Little EZ (Dust Brown),0.06
176097302,Graffiti,Sealed Graffiti | Little Crown (SWAT Blue),0.12
176097271,Graffiti,Sealed Graffiti | Thoughtfull (SWAT Blue),0.09
176097275,Graffiti,Sealed Graffiti | Smooch (Jungle Green),0.08
176097341,Graffiti,Sealed Graffiti | OMG (Blood Red),0.31
176097334,Graffiti,Sealed Graffiti | Choke (Tiger Orange),0.18
176097312,Graffiti,Sealed Graffiti | Fart (Violent Violet),0.22
176097318,Graffiti,Sealed Graffiti | Smooch (Wire Blue),0.08
176097414,Graffiti,Sealed Graffiti | Oops (Princess Pink),0.12
176097450,Graffiti,Sealed Graffiti | Dead Now (Princess Pink),0.09
176097227,Graffiti,Sealed Graffiti | Choke (Wire Blue),0.16
176097212,Graffiti,Sealed Graffiti | Little Bock (Wire Blue),0.16
176097206,Graffiti,Sealed Graffiti | 200 IQ (Monster Purple),0.1
176097261,Graffiti,Sealed Graffiti | Smooch (Shark White),0.08
176097265,Graffiti,Sealed Graffiti | Puke (Tiger Orange),0.15
176097266,Graffiti,Sealed Graffiti | Uh Oh (Brick Red),0.07
176097267,Graffiti,Sealed Graffiti | Rly (Dust Brown),0.07
176097247,Graffiti,Sealed Graffiti | Smirk (Desert Amber),0.14
176097257,Graffiti,Sealed Graffiti | BOOM (War Pig Pink),0.1
176097258,Graffiti,Sealed Graffiti | BOOM (Desert Amber),0.1
176097234,Graffiti,Sealed Graffiti | Little EZ (Monster Purple),0.08
176097170,Graffiti,Sealed Graffiti | Smirk (Bazooka Pink),0.29
176097152,Graffiti,Sealed Graffiti | Question Mark (Tracer Yellow),0.18
176097161,Graffiti,Sealed Graffiti | NT (Monarch Blue),0.12
176097147,Graffiti,Sealed Graffiti | Puke (Desert Amber),0.16
176097137,Graffiti,Sealed Graffiti | BOOM (Violent Violet),0.1
176097133,Graffiti,Sealed Graffiti | BEEP (Wire Blue),0.09
176097123,Graffiti,Sealed Graffiti | 1G (Monarch Blue),0.07
176096989,Graffiti,Sealed Graffiti | Oops (Desert Amber),0.08
176096964,Graffiti,Sealed Graffiti | Grimace (Desert Amber),0.08
176097014,Graffiti,Sealed Graffiti | Thoughtfull (Shark White),0.12
176097032,Graffiti,Sealed Graffiti | 200 IQ (Cash Green),0.07
176097110,Graffiti,Sealed Graffiti | Denied (Dust Brown),0.07
176097095,Graffiti,Sealed Graffiti | Chef Kiss (Violent Violet),0.12
176097064,Graffiti,Sealed Graffiti | Rly (Tiger Orange),0.07
176097102,Graffiti,Sealed Graffiti | Applause (Battle Green),0.13
176097083,Graffiti,Sealed Graffiti | Goofy (Dust Brown),0.14
176097029,Graffiti,Sealed Graffiti | BEEP (Dust Brown),0.07
176097034,Graffiti,Sealed Graffiti | Thoughtfull (Monster Purple),0.1
176097044,Graffiti,Sealed Graffiti | BOOM (Battle Green),0.1
176097053,Graffiti,Sealed Graffiti | Smooch (Princess Pink),0.09
176097063,Graffiti,Sealed Graffiti | Fart (Blood Red),0.28
176097055,Graffiti,Sealed Graffiti | Uh Oh (Monster Purple),0.07
176097056,Graffiti,Sealed Graffiti | 1G (Cash Green),0.06
176097042,Graffiti,Sealed Graffiti | Dead Now (Tracer Yellow),0.1
176097049,Graffiti,Sealed Graffiti | Little EZ (Tracer Yellow),0.08
176097050,Graffiti,Sealed Graffiti | BOOM (Blood Red),0.23
176097075,Graffiti,Sealed Graffiti | Smirk (Jungle Green),0.14
176097093,Graffiti,Sealed Graffiti | Applause (Princess Pink),0.14
176097090,Graffiti,Sealed Graffiti | Little EZ (Frog Green),0.07
176097085,Graffiti,Sealed Graffiti | Question Mark (Dust Brown),0.11
176097096,Graffiti,Sealed Graffiti | Chef Kiss (Bazooka Pink),0.28
176097106,Graffiti,Sealed Graffiti | Thoughtfull (Tiger Orange),0.08
176097028,Graffiti,Sealed Graffiti | Broken Heart (Cash Green),0.22
176097016,Graffiti,Sealed Graffiti | Chef Kiss (Brick Red),0.09
176097022,Graffiti,Sealed Graffiti | OMG (Shark White),0.15
176097023,Graffiti,Sealed Graffiti | Bock Bock (Wire Blue),0.07
176097013,Graffiti,Sealed Graffiti | Uh Oh (Desert Amber),0.07
176097010,Graffiti,Sealed Graffiti | Thoughtfull (Dust Brown),0.08
176097011,Graffiti,Sealed Graffiti | Happy Cat (Frog Green),0.09
176097007,Graffiti,Sealed Graffiti | Rly (Brick Red),0.09
176097003,Graffiti,Sealed Graffiti | Denied (Tracer Yellow),0.07
176096977,Graffiti,Sealed Graffiti | Denied (Battle Green),0.06
176096974,Graffiti,Sealed Graffiti | Little EZ (Desert Amber),0.07
176096984,Graffiti,Sealed Graffiti | NT (SWAT Blue),0.12
176097127,Graffiti,Sealed Graffiti | Rly (Monster Purple),0.08
176097128,Graffiti,Sealed Graffiti | Grimace (Violent Violet),0.09
176097129,Graffiti,Sealed Graffiti | Little Bock (Monarch Blue),0.16
176097115,Graffiti,Sealed Graffiti | NT (Monster Purple),0.16
176097122,Graffiti,Sealed Graffiti | BEEP (Shark White),0.07
176097146,Graffiti,Sealed Graffiti | Little EZ (Wire Blue),0.07
176097151,Graffiti,Sealed Graffiti | Bock Bock (Princess Pink),0.07
176097159,Graffiti,Sealed Graffiti | Happy Cat (Princess Pink),0.11
176097160,Graffiti,Sealed Graffiti | Little Bock (Brick Red),0.18
176097073,Graffiti,Sealed Graffiti | Fart (SWAT Blue),0.19
176096969,Graffiti,Sealed Graffiti | OMG (Jungle Green),0.11
176096745,Graffiti,Sealed Graffiti | Smarmy (Tiger Orange),0.36
176096856,Graffiti,Sealed Graffiti | Silver Bullet (Frog Green),0.07
176096924,Graffiti,Sealed Graffiti | Shining Star (Shark White),0.18
176097036,Graffiti,Sealed Graffiti | Chef Kiss (Frog Green),0.09
176096601,Graffiti,Sealed Graffiti | Rly (Bazooka Pink),0.11
176096991,Graffiti,Sealed Graffiti | Little Bock (Cash Green),0.16
176096737,Graffiti,Sealed Graffiti | Dizzy (Blood Red),0.16
176097316,Graffiti,Sealed Graffiti | Dizzy (Dust Brown),0.09
176097241,Graffiti,Sealed Graffiti | Shining Star (Desert Amber),0.16
176097298,Graffiti,Sealed Graffiti | Smarmy (Desert Amber),0.35
176096725,Graffiti,Sealed Graffiti | Broken Heart (Shark White),0.33
176096875,Graffiti,Sealed Graffiti | Broken Heart (Tracer Yellow),0.25
176097072,Graffiti,Sealed Graffiti | Applause (Monster Purple),0.17
176096559,Graffiti,Sealed Graffiti | Hop (Dust Brown),0.21
176097380,Graffiti,Sealed Graffiti | Rly (Blood Red),0.24
176096561,Graffiti,Sealed Graffiti | Applause (SWAT Blue),0.15
176097253,Graffiti,Sealed Graffiti | Silver Bullet (Tiger Orange),0.07
176097351,Graffiti,Sealed Graffiti | Broken Heart (Wire Blue),0.24
176097097,Graffiti,Sealed Graffiti | Broken Heart (Jungle Green),0.25
176096976,Graffiti,Sealed Graffiti | Applause (Desert Amber),0.11
176096424,Graffiti,Sealed Graffiti | Silver Bullet (Violent Violet),0.08
176097411,Graffiti,Sealed Graffiti | Puke (SWAT Blue),0.16
176097015,Graffiti,Sealed Graffiti | Oops (Bazooka Pink),0.25
176096928,Graffiti,Sealed Graffiti | Bock Bock (Battle Green),0.09
176097286,Graffiti,Sealed Graffiti | 1G (Blood Red),0.09
176097229,Graffiti,Sealed Graffiti | BEEP (Tracer Yellow),0.07
176097084,Graffiti,Sealed Graffiti | Kiss (Tracer Yellow),0.18
176096542,Graffiti,Sealed Graffiti | Smirk (Monster Purple),0.2
176097134,Graffiti,Sealed Graffiti | Puke (Brick Red),0.17
176097144,Graffiti,Sealed Graffiti | Dead Now (Brick Red),0.09
176096787,Graffiti,Sealed Graffiti | Uh Oh (Violent Violet),0.07
176097000,Graffiti,Sealed Graffiti | Okay (Shark White),0.06
176096835,Graffiti,Sealed Graffiti | Little EZ (Battle Green),0.07
176096792,Graffiti,Sealed Graffiti | BEEP (Violent Violet),0.08
176097059,Graffiti,Sealed Graffiti | Goofy (Jungle Green),0.17
176097413,Graffiti,Sealed Graffiti | Question Mark (Brick Red),0.14
176097145,Graffiti,Sealed Graffiti | 1G (Tracer Yellow),0.07
176096948,Graffiti,Sealed Graffiti | Silver Bullet (Battle Green),0.07
176097432,Graffiti,Sealed Graffiti | Okay (Monarch Blue),0.07
176096728,Graffiti,Sealed Graffiti | Happy Cat (Dust Brown),0.09
176097347,Graffiti,Sealed Graffiti | Dead Now (Battle Green),0.08
176097496,Graffiti,Sealed Graffiti | Grimace (Princess Pink),0.09
176096836,Graffiti,Sealed Graffiti | Shining Star (SWAT Blue),0.17
176097094,Graffiti,Sealed Graffiti | Fart (Cash Green),0.2
176097041,Graffiti,Sealed Graffiti | Rly (Violent Violet),0.08
176097323,Graffiti,Sealed Graffiti | Dizzy (Brick Red),0.1
176096630,Graffiti,Sealed Graffiti | Bock Bock (Cash Green),0.07
176097213,Graffiti,Sealed Graffiti | Okay (Tiger Orange),0.09
176097006,Graffiti,Sealed Graffiti | Silver Bullet (Wire Blue),0.08
176096940,Graffiti,Sealed Graffiti | NT (Dust Brown),0.1
176096979,Graffiti,Sealed Graffiti | Happy Cat (Monarch Blue),0.1
176096773,Graffiti,Sealed Graffiti | Thoughtfull (Frog Green),0.08
176097037,Graffiti,Sealed Graffiti | Rly (SWAT Blue),0.07
176096843,Graffiti,Sealed Graffiti | Broken Heart (Blood Red),1.09
176096793,Graffiti,Sealed Graffiti | Hop (Tracer Yellow),0.28
176097156,Graffiti,Sealed Graffiti | Thoughtfull (Brick Red),0.09
176097256,Graffiti,Sealed Graffiti | Puke (Shark White),0.23
176096778,Graffiti,Sealed Graffiti | Okay (Violent Violet),0.07
176096517,Graffiti,Sealed Graffiti | Shining Star (Monster Purple),0.21
176097222,Graffiti,Sealed Graffiti | BEEP (SWAT Blue),0.06
176097216,Graffiti,Sealed Graffiti | Little Crown (Cash Green),0.1
176096654,Graffiti,Sealed Graffiti | Broken Heart (Battle Green),0.23
176097091,Graffiti,Sealed Graffiti | Kiss (Wire Blue),0.18
176097052,Graffiti,Sealed Graffiti | Applause (Bazooka Pink),0.16
176096755,Graffiti,Sealed Graffiti | Little Crown (Bazooka Pink),0.17
176097352,Graffiti,Sealed Graffiti | NT (Tracer Yellow),0.11
176096903,Graffiti,Sealed Graffiti | Grimace (SWAT Blue),0.08
176097009,Graffiti,Sealed Graffiti | Broken Heart (Desert Amber),0.22
176096931,Graffiti,Sealed Graffiti | Smirk (SWAT Blue),0.19
176096968,Graffiti,Sealed Graffiti | Denied (Tiger Orange),0.07
176097040,Graffiti,Sealed Graffiti | Smooch (Monarch Blue),0.08
176097143,Graffiti,Sealed Graffiti | Smooch (Monster Purple),0.08
176096694,Graffiti,Sealed Graffiti | Broken Heart (SWAT Blue),0.26
176097092,Graffiti,Sealed Graffiti | Little Crown (Monster Purple),0.15
176097368,Graffiti,Sealed Graffiti | Uh Oh (Cash Green),0.07
176097372,Graffiti,Sealed Graffiti | Puke (Dust Brown),0.14
176097367,Graffiti,Sealed Graffiti | OMG (Brick Red),0.12
176097359,Graffiti,Sealed Graffiti | Oops (Battle Green),0.08
176096805,Graffiti,Sealed Graffiti | Silver Bullet (Jungle Green),0.07
176096540,Graffiti,Sealed Graffiti | Chef Kiss (Blood Red),0.24
176097117,Graffiti,Sealed Graffiti | Smooch (Violent Violet),0.08
176097418,Graffiti,Sealed Graffiti | Dizzy (Battle Green),0.1
176096920,Graffiti,Sealed Graffiti | BEEP (Tiger Orange),0.07
176096895,Graffiti,Sealed Graffiti | Bock Bock (Tiger Orange),0.09
176097105,Graffiti,Sealed Graffiti | Smirk (Dust Brown),0.13
176096951,Graffiti,Sealed Graffiti | Happy Cat (Wire Blue),0.1
176097339,Graffiti,Sealed Graffiti | BEEP (Frog Green),0.07
176097340,Graffiti,Sealed Graffiti | Okay (Dust Brown),0.07
176097420,Graffiti,Sealed Graffiti | Denied (Brick Red),0.07
176096987,Graffiti,Sealed Graffiti | BOOM (Bazooka Pink),0.19
176097260,Graffiti,Sealed Graffiti | Kiss (Cash Green),0.16
176096749,Graffiti,Sealed Graffiti | 1G (Desert Amber),0.08
176096965,Graffiti,Sealed Graffiti | Little Crown (Brick Red),0.12
176097149,Graffiti,Sealed Graffiti | Dizzy (Violent Violet),0.11
176097186,Graffiti,Sealed Graffiti | Dizzy (Princess Pink),0.1
176096837,Graffiti,Sealed Graffiti | Smirk (Princess Pink),0.15
176096834,Graffiti,Sealed Graffiti | BEEP (Battle Green),0.06
176096889,Graffiti,Sealed Graffiti | Hop (Monster Purple),0.28
176097454,Graffiti,Sealed Graffiti | Question Mark (Tiger Orange),0.13
176096945,Graffiti,Sealed Graffiti | OMG (Frog Green),0.11
176096978,Graffiti,Sealed Graffiti | NT (Blood Red),0.28
176097136,Graffiti,Sealed Graffiti | Little Bock (Tiger Orange),0.17
176096758,Graffiti,Sealed Graffiti | Smarmy (Violent Violet),0.4
176097273,Graffiti,Sealed Graffiti | Dizzy (Tiger Orange),0.09
176096993,Graffiti,Sealed Graffiti | Silver Bullet (Princess Pink),0.08
176097281,Graffiti,Sealed Graffiti | Smarmy (Shark White),1.02
176096999,Graffiti,Sealed Graffiti | Hop (Princess Pink),0.32
176097429,Graffiti,Sealed Graffiti | 200 IQ (Princess Pink),0.09
176096876,Graffiti,Sealed Graffiti | Chef Kiss (Desert Amber),0.08
176097400,Graffiti,Sealed Graffiti | Uh Oh (Jungle Green),0.07
176097276,Graffiti,Sealed Graffiti | Applause (Jungle Green),0.12
176097250,Graffiti,Sealed Graffiti | Goofy (Frog Green),0.15
176096501,Graffiti,Sealed Graffiti | Smarmy (War Pig Pink),0.43
176096699,Graffiti,Sealed Graffiti | Little Bock (Shark White),0.24
176097104,Graffiti,Sealed Graffiti | Bock Bock (Blood Red),0.08
176097139,Graffiti,Sealed Graffiti | Dead Now (Dust Brown),0.08
176097296,Graffiti,Sealed Graffiti | Dizzy (SWAT Blue),0.1
176097002,Graffiti,Sealed Graffiti | BOOM (Monster Purple),0.12
176096891,Graffiti,Sealed Graffiti | Kiss (Princess Pink),0.67
176097306,Graffiti,Sealed Graffiti | Okay (Tracer Yellow),0.07
176096791,Graffiti,Sealed Graffiti | Chef Kiss (Shark White),0.1
176097005,Graffiti,Sealed Graffiti | Uh Oh (War Pig Pink),0.07
176096983,Graffiti,Sealed Graffiti | Puke (War Pig Pink),0.17
176097301,Graffiti,Sealed Graffiti | 1G (War Pig Pink),0.06
176097181,Graffiti,Sealed Graffiti | 1G (Brick Red),0.09
176097269,Graffiti,Sealed Graffiti | Smooch (Blood Red),0.11
176097412,Graffiti,Sealed Graffiti | Kiss (Frog Green),0.17
176096869,Graffiti,Sealed Graffiti | BOOM (Princess Pink),0.1
176097224,Graffiti,Sealed Graffiti | Grimace (Wire Blue),0.07
176097297,Graffiti,Sealed Graffiti | Puke (Cash Green),0.16
176096696,Graffiti,Sealed Graffiti | Dizzy (Cash Green),0.09
176096904,Graffiti,Sealed Graffiti | Okay (Monster Purple),0.07
176096939,Graffiti,Sealed Graffiti | Bock Bock (Monarch Blue),0.09
176096522,Graffiti,Sealed Graffiti | BEEP (Cash Green),0.07
176096695,Graffiti,Sealed Graffiti | BOOM (Wire Blue),0.09
176097405,Graffiti,Sealed Graffiti | NT (Wire Blue),0.12
176097407,Graffiti,Sealed Graffiti | Denied (Monster Purple),0.07
176097399,Graffiti,Sealed Graffiti | Smooch (War Pig Pink),0.08
